Model,Architecture,Device,Time_seconds
CTGAN,"(10, 5)",CPU,0.0956
CTGAN,"(10, 5)",CPU,0.0791
CTGAN,"(10, 5)",CPU,0.1671
CTGAN,"(10, 5)",CPU,0.0974
CTGAN,"(10, 5)",CPU,0.1085
CTGAN,"(10, 5)",CPU,0.0566
CTGAN,"(10, 5)",CPU,0.0868
CTGAN,"(10, 5)",CPU,0.0973
CTGAN,"(10, 5)",CPU,0.0947
CTGAN,"(10, 5)",CPU,0.0933
CTGAN,"(10, 5)",CPU,0.0912
CTGAN,"(10, 5)",CPU,0.1091
CTGAN,"(10, 5)",CPU,0.1767
CTGAN,"(10, 5)",CPU,0.0947
CTGAN,"(10, 5)",CPU,0.1009
CTGAN,"(10, 5)",CPU,0.0761
CTGAN,"(10, 5)",CPU,0.1931
CTGAN,"(10, 5)",CPU,0.0938
CTGAN,"(10, 5)",CPU,0.1002
CTGAN,"(10, 5)",CPU,0.1155
CTGAN,"(10, 5)",CPU,0.0786
CTGAN,"(10, 5)",CPU,0.0678
CTGAN,"(10, 5)",CPU,0.0769
CTGAN,"(10, 5)",CPU,0.2147
CTGAN,"(10, 5)",CPU,0.0864
CTGAN,"(10, 5)",CPU,0.0735
CTGAN,"(10, 5)",CPU,0.1061
CTGAN,"(10, 5)",CPU,0.0905
CTGAN,"(10, 5)",CPU,0.0984
CTGAN,"(10, 5)",CPU,0.1231
CTGAN,"(10, 5)",CPU,0.1017
CTGAN,"(10, 5)",CPU,0.0589
CTGAN,"(10, 5)",CPU,0.0871
CTGAN,"(10, 5)",CPU,0.0859
CTGAN,"(10, 5)",CPU,0.0743
CTGAN,"(10, 5)",CPU,0.0617
CTGAN,"(10, 5)",CPU,0.0857
CTGAN,"(10, 5)",CPU,0.2207
CTGAN,"(10, 5)",CPU,0.068
CTGAN,"(10, 5)",CPU,0.0958
CTGAN,"(10, 5)",CPU,0.1615
CTGAN,"(10, 5)",CPU,0.1844
CTGAN,"(10, 5)",CPU,0.0607
CTGAN,"(10, 5)",CPU,0.0923
CTGAN,"(10, 5)",CPU,0.1332
CTGAN,"(10, 5)",CPU,0.0739
CTGAN,"(10, 5)",CPU,0.0876
CTGAN,"(10, 5)",CPU,0.1095
CTGAN,"(10, 5)",CPU,0.1062
CTGAN,"(10, 5)",CPU,0.0926
CTGAN,"(10, 5)",CPU,0.1005
CTGAN,"(10, 5)",CPU,0.2275
CTGAN,"(10, 5)",CPU,0.1152
CTGAN,"(10, 5)",CPU,0.0811
CTGAN,"(10, 5)",CPU,0.0602
CTGAN,"(10, 5)",CPU,0.0982
CTGAN,"(10, 5)",CPU,0.1039
CTGAN,"(10, 5)",CPU,0.1001
CTGAN,"(10, 5)",CPU,0.1017
CTGAN,"(10, 5)",CPU,0.1215
CTGAN,"(10, 5)",CPU,0.0679
CTGAN,"(10, 5)",CPU,0.0808
CTGAN,"(10, 5)",CPU,0.2086
CTGAN,"(10, 5)",CPU,0.1876
CTGAN,"(10, 5)",CPU,0.1826
CTGAN,"(10, 5)",CPU,0.1027
CTGAN,"(10, 5)",CPU,0.0826
CTGAN,"(10, 5)",CPU,0.0984
CTGAN,"(10, 5)",CPU,0.1046
CTGAN,"(10, 5)",CPU,0.0766
CTGAN,"(10, 5)",CPU,0.0772
CTGAN,"(10, 5)",CPU,0.0948
CTGAN,"(10, 5)",CPU,0.1582
CTGAN,"(10, 5)",CPU,0.1264
CTGAN,"(10, 5)",CPU,0.2137
CTGAN,"(10, 5)",CPU,0.1555
CTGAN,"(10, 5)",CPU,0.1534
CTGAN,"(10, 5)",CPU,0.0825
CTGAN,"(10, 5)",CPU,0.2436
CTGAN,"(10, 5)",CPU,0.1052
CTGAN,"(10, 5)",CPU,0.0621
CTGAN,"(10, 5)",CPU,0.0961
CTGAN,"(10, 5)",CPU,0.1009
CTGAN,"(10, 5)",CPU,0.0692
CTGAN,"(10, 5)",CPU,0.1289
CTGAN,"(10, 5)",CPU,0.0974
CTGAN,"(10, 5)",CPU,0.1092
CTGAN,"(10, 5)",CPU,0.1019
CTGAN,"(10, 5)",CPU,0.127
CTGAN,"(10, 5)",CPU,0.1715
CTGAN,"(10, 5)",CPU,0.186
CTGAN,"(10, 5)",CPU,0.1889
CTGAN,"(10, 5)",CPU,0.1147
CTGAN,"(10, 5)",CPU,0.0868
CTGAN,"(10, 5)",CPU,0.1
CTGAN,"(10, 5)",CPU,0.108
CTGAN,"(10, 5)",CPU,0.1174
CTGAN,"(10, 5)",CPU,0.1386
CTGAN,"(10, 5)",CPU,0.091
CTGAN,"(10, 5)",CPU,0.1169
CTGAN,"(10, 5)",CPU,0.0767
CTGAN,"(10, 5)",CPU,0.1337
CTGAN,"(10, 5)",CPU,0.1665
CTGAN,"(10, 5)",CPU,0.0998
CTGAN,"(10, 5)",CPU,0.0753
CTGAN,"(10, 5)",CPU,0.0603
CTGAN,"(10, 5)",CPU,0.0542
CTGAN,"(10, 5)",CPU,0.1005
CTGAN,"(10, 5)",CPU,0.1747
CTGAN,"(10, 5)",CPU,0.1882
CTGAN,"(10, 5)",CPU,0.1602
CTGAN,"(10, 5)",CPU,0.1066
CTGAN,"(10, 5)",CPU,0.1762
CTGAN,"(10, 5)",CPU,0.0593
CTGAN,"(10, 5)",CPU,0.0982
CTGAN,"(10, 5)",CPU,0.0813
CTGAN,"(10, 5)",CPU,0.1257
CTGAN,"(10, 5)",CPU,0.1019
CTGAN,"(10, 5)",CPU,0.103
CTGAN,"(10, 5)",CPU,0.0972
CTGAN,"(10, 5)",CPU,0.078
CTGAN,"(10, 5)",CPU,0.1189
CTGAN,"(10, 5)",CPU,0.2257
CTGAN,"(10, 5)",CPU,0.1858
CTGAN,"(10, 5)",CPU,0.3741
CTGAN,"(10, 5)",CPU,0.0987
CTGAN,"(10, 5)",CPU,0.0807
CTGAN,"(10, 5)",CPU,0.1676
CTGAN,"(10, 5)",CPU,0.0544
CTGAN,"(10, 5)",CPU,0.2735
CTGAN,"(10, 5)",CPU,0.1033
CTGAN,"(10, 5)",CPU,0.1032
CTGAN,"(10, 5)",CPU,0.1562
CTGAN,"(10, 5)",CPU,0.198
CTGAN,"(10, 5)",CPU,0.1193
CTGAN,"(10, 5)",CPU,0.1981
CTGAN,"(10, 5)",CPU,0.2624
CTGAN,"(10, 5)",CPU,0.0973
CTGAN,"(10, 5)",CPU,0.0971
CTGAN,"(10, 5)",CPU,0.1123
CTGAN,"(10, 5)",CPU,0.1391
CTGAN,"(10, 5)",CPU,0.1373
CTGAN,"(10, 5)",CPU,0.0817
CTGAN,"(10, 5)",CPU,0.1115
CTGAN,"(10, 5)",CPU,0.1709
CTGAN,"(10, 5)",CPU,0.1751
CTGAN,"(10, 5)",CPU,0.0963
CTGAN,"(10, 5)",CPU,0.0587
CTGAN,"(10, 5)",CPU,0.2218
CTGAN,"(10, 5)",CPU,0.1003
CTGAN,"(10, 5)",CPU,0.098
CTGAN,"(10, 5)",CPU,0.0693
CTGAN,"(10, 5)",CPU,0.2211
CTGAN,"(10, 5)",CPU,0.1761
CTGAN,"(10, 5)",CPU,0.2142
CTGAN,"(10, 5)",CPU,0.0804
CTGAN,"(10, 5)",CPU,0.0948
CTGAN,"(10, 5)",CPU,0.0834
CTGAN,"(10, 5)",CPU,0.1379
CTGAN,"(10, 5)",CPU,0.0907
CTGAN,"(10, 5)",CPU,0.3358
CTGAN,"(10, 5)",CPU,0.2451
CTGAN,"(10, 5)",CPU,0.24
CTGAN,"(10, 5)",CPU,0.2674
CTGAN,"(10, 5)",CPU,0.1675
CTGAN,"(10, 5)",CPU,0.0767
CTGAN,"(10, 5)",CPU,0.091
CTGAN,"(10, 5)",CPU,0.1967
CTGAN,"(10, 5)",CPU,0.1585
CTGAN,"(10, 5)",CPU,0.098
CTGAN,"(10, 5)",CPU,0.0972
CTGAN,"(10, 5)",CPU,0.1037
CTGAN,"(10, 5)",CPU,0.095
CTGAN,"(10, 5)",CPU,0.106
CTGAN,"(10, 5)",CPU,0.1178
CTGAN,"(10, 5)",CPU,0.1616
CTGAN,"(10, 5)",CPU,0.2581
CTGAN,"(10, 5)",CPU,0.2156
CTGAN,"(10, 5)",CPU,0.2116
CTGAN,"(10, 5)",CPU,0.0738
CTGAN,"(10, 5)",CPU,0.0938
CTGAN,"(10, 5)",CPU,0.1903
CTGAN,"(10, 5)",CPU,0.0971
CTGAN,"(10, 5)",CPU,0.1016
CTGAN,"(10, 5)",CPU,0.0914
CTGAN,"(10, 5)",CPU,0.097
CTGAN,"(10, 5)",CPU,0.0989
CTGAN,"(10, 5)",CPU,0.2267
CTGAN,"(10, 5)",CPU,0.1512
CTGAN,"(10, 5)",CPU,0.2014
CTGAN,"(10, 5)",CPU,0.1386
CTGAN,"(10, 5)",CPU,0.1528
CTGAN,"(10, 5)",CPU,0.2719
CTGAN,"(10, 5)",CPU,0.1117
CTGAN,"(10, 5)",CPU,0.1151
CTGAN,"(10, 5)",CPU,0.1276
CTGAN,"(10, 5)",CPU,0.1093
CTGAN,"(10, 5)",CPU,0.2475
CTGAN,"(10, 5)",CPU,0.1046
CTGAN,"(10, 5)",CPU,0.1639
CTGAN,"(10, 5)",CPU,0.0776
CTGAN,"(10, 5)",CPU,0.1058
CTGAN,"(10, 5)",CPU,0.2252
CTGAN,"(10, 5)",CPU,0.2421
CTGAN,"(10, 5)",CPU,0.1044
CTGAN,"(10, 5)",CPU,0.183
CTGAN,"(10, 5)",CPU,0.0959
CTGAN,"(10, 5)",CPU,0.0938
CTGAN,"(10, 5)",CPU,0.1014
CTGAN,"(10, 5)",CPU,0.0847
CTGAN,"(10, 5)",CPU,0.0664
CTGAN,"(10, 5)",CPU,0.0911
CTGAN,"(10, 5)",CPU,0.0747
CTGAN,"(10, 5)",CPU,0.0889
CTGAN,"(10, 5)",CPU,0.1216
CTGAN,"(10, 5)",CPU,0.0937
CTGAN,"(10, 5)",CPU,0.0668
CTGAN,"(10, 5)",CPU,0.1015
CTGAN,"(10, 5)",CPU,0.1085
CTGAN,"(10, 5)",CPU,0.253
CTGAN,"(10, 5)",CPU,0.135
CTGAN,"(10, 5)",CPU,0.131
CTGAN,"(10, 5)",CPU,0.2104
CTGAN,"(10, 5)",CPU,0.0596
CTGAN,"(10, 5)",CPU,0.1134
CTGAN,"(10, 5)",CPU,0.0562
CTGAN,"(10, 5)",CPU,0.094
CTGAN,"(10, 5)",CPU,0.0955
CTGAN,"(10, 5)",CPU,0.2644
CTGAN,"(10, 5)",CPU,0.2681
CTGAN,"(10, 5)",CPU,0.1303
CTGAN,"(10, 5)",CPU,0.2871
CTGAN,"(10, 5)",CPU,0.0977
CTGAN,"(10, 5)",CPU,0.1021
CTGAN,"(10, 5)",CPU,0.0897
CTGAN,"(10, 5)",CPU,0.2506
CTGAN,"(10, 5)",CPU,0.1779
CTGAN,"(10, 5)",CPU,0.2241
CTGAN,"(10, 5)",CPU,0.0697
CTGAN,"(10, 5)",CPU,0.0956
CTGAN,"(10, 5)",CPU,0.1128
CTGAN,"(10, 5)",CPU,0.1296
CTGAN,"(10, 5)",CPU,0.1579
CTGAN,"(10, 5)",CPU,0.1266
CTGAN,"(10, 5)",CPU,0.0926
CTGAN,"(10, 5)",CPU,0.1926
CTGAN,"(10, 5)",CPU,0.2016
CTGAN,"(10, 5)",CPU,0.1143
CTGAN,"(10, 5)",CPU,0.0991
CTGAN,"(10, 5)",CPU,0.2153
CTGAN,"(10, 5)",CPU,0.1093
CTGAN,"(10, 5)",CPU,0.1235
CTGAN,"(10, 5)",CPU,0.1129
CTGAN,"(10, 5)",CPU,0.1289
CTGAN,"(10, 5)",CPU,0.1057
CTGAN,"(10, 5)",CPU,0.2796
CTGAN,"(10, 5)",CPU,0.1897
CTGAN,"(10, 5)",CPU,0.1423
CTGAN,"(10, 5)",CPU,0.2362
CTGAN,"(10, 5)",CPU,0.1028
CTGAN,"(10, 5)",CPU,0.2064
CTGAN,"(10, 5)",CPU,0.2558
CTGAN,"(10, 5)",CPU,0.1708
CTGAN,"(10, 5)",CPU,0.1039
CTGAN,"(10, 5)",CPU,0.2009
CTGAN,"(10, 5)",CPU,0.09
CTGAN,"(10, 5)",CPU,0.111
CTGAN,"(10, 5)",CPU,0.0696
CTGAN,"(10, 5)",CPU,0.2213
CTGAN,"(10, 5)",CPU,0.1574
CTGAN,"(10, 5)",CPU,0.1437
CTGAN,"(10, 5)",CPU,0.2278
CTGAN,"(10, 5)",CPU,0.1475
CTGAN,"(10, 5)",CPU,0.1412
CTGAN,"(10, 5)",CPU,0.1796
CTGAN,"(10, 5)",CPU,0.1295
CTGAN,"(10, 5)",CPU,0.1011
CTGAN,"(10, 5)",CPU,0.0992
CTGAN,"(10, 5)",CPU,0.2344
CTGAN,"(10, 5)",CPU,0.5143
CTGAN,"(10, 5)",CPU,0.1133
CTGAN,"(10, 5)",CPU,0.1073
CTGAN,"(10, 5)",CPU,0.0835
CTGAN,"(10, 5)",CPU,0.0713
CTGAN,"(10, 5)",CPU,0.0925
CTGAN,"(10, 5)",CPU,0.1915
CTGAN,"(10, 5)",CPU,0.0913
CTGAN,"(10, 5)",CPU,0.0999
CTGAN,"(10, 5)",CPU,0.0553
CTGAN,"(10, 5)",CPU,0.0885
CTGAN,"(10, 5)",CPU,0.0971
CTGAN,"(10, 5)",CPU,0.0857
CTGAN,"(10, 5)",CPU,0.0632
CTGAN,"(10, 5)",CPU,0.1147
CTGAN,"(10, 5)",CPU,0.1681
CTGAN,"(10, 5)",CPU,0.1179
CTGAN,"(10, 5)",CPU,0.0769
CTGAN,"(10, 5)",CPU,0.0927
CTGAN,"(10, 5)",CPU,0.0958
CTGAN,"(10, 5)",CPU,0.2063
CTGAN,"(10, 5)",CPU,0.2519
CTGAN,"(10, 5)",CPU,0.161
CTGAN,"(10, 5)",CPU,0.087
CTGAN,"(10, 5)",CPU,0.179
CTGAN,"(10, 5)",CPU,0.2056
CTGAN,"(10, 5)",CPU,0.0969
CTGAN,"(10, 5)",CPU,0.1545
CTGAN,"(10, 5)",CPU,0.086
CTGAN,"(10, 5)",CPU,0.0859
CTGAN,"(10, 5)",CPU,0.0963
CTGAN,"(10, 5)",CPU,0.0806
CTGAN,"(10, 5)",CPU,0.0796
CTGAN,"(10, 5)",CPU,0.1263
CTGAN,"(10, 5)",CPU,0.2007
CTGAN,"(10, 5)",CPU,0.1949
CTGAN,"(10, 5)",CPU,0.0652
CTGAN,"(10, 5)",CPU,0.0921
CTGAN,"(10, 5)",CPU,0.1983
CTGAN,"(10, 5)",CPU,0.224
CTGAN,"(10, 5)",CPU,0.1874
CTGAN,"(10, 5)",CPU,0.0913
CTGAN,"(10, 5)",CPU,0.2795
CTGAN,"(10, 5)",CPU,0.104
CTGAN,"(10, 5)",CPU,0.1572
CTGAN,"(10, 5)",CPU,0.0608
CTGAN,"(10, 5)",CPU,0.0994
CTGAN,"(10, 5)",CPU,0.1104
CTGAN,"(10, 5)",CPU,0.078
CTGAN,"(10, 5)",CPU,0.1212
CTGAN,"(10, 5)",CPU,0.1099
CTGAN,"(10, 5)",CPU,0.1669
CTGAN,"(10, 5)",CPU,0.3707
CTGAN,"(10, 5)",CPU,0.1489
CTGAN,"(10, 5)",CPU,0.1893
CTGAN,"(10, 5)",CPU,0.1547
CTGAN,"(10, 5)",CPU,0.2342
CTGAN,"(10, 5)",CPU,0.0997
CTGAN,"(10, 5)",CPU,0.1331
CTGAN,"(10, 5)",CPU,0.1111
CTGAN,"(10, 5)",CPU,0.0595
CTGAN,"(10, 5)",CPU,0.1817
CTGAN,"(10, 5)",CPU,0.0887
CTGAN,"(10, 5)",CPU,0.266
CTGAN,"(10, 5)",CPU,0.0937
CTGAN,"(10, 5)",CPU,0.2666
CTGAN,"(10, 5)",CPU,0.1067
CTGAN,"(10, 5)",CPU,0.1519
CTGAN,"(10, 5)",CPU,0.1628
CTGAN,"(10, 5)",CPU,0.1342
CTGAN,"(10, 5)",CPU,0.1359
CTGAN,"(10, 5)",CPU,0.0595
CTGAN,"(10, 5)",CPU,0.0972
CTGAN,"(10, 5)",CPU,0.0843
CTGAN,"(10, 5)",CPU,0.1103
CTGAN,"(10, 5)",CPU,0.2248
CTGAN,"(10, 5)",CPU,0.1443
CTGAN,"(10, 5)",CPU,0.108
CTGAN,"(10, 5)",CPU,0.1126
CTGAN,"(10, 5)",CPU,0.1812
CTGAN,"(10, 5)",CPU,0.1317
CTGAN,"(10, 5)",CPU,0.168
CTGAN,"(10, 5)",CPU,0.3142
CTGAN,"(10, 5)",CPU,0.0949
CTGAN,"(10, 5)",CPU,0.1115
CTGAN,"(10, 5)",CPU,0.163
CTGAN,"(10, 5)",CPU,0.0799
CTGAN,"(10, 5)",CPU,0.064
CTGAN,"(10, 5)",CPU,0.1027
CTGAN,"(10, 5)",CPU,0.0853
CTGAN,"(10, 5)",CPU,0.1119
CTGAN,"(10, 5)",CPU,0.1461
CTGAN,"(10, 5)",CPU,0.1444
CTGAN,"(10, 5)",CPU,0.1151
CTGAN,"(10, 5)",CPU,0.2321
CTGAN,"(10, 5)",CPU,0.078
CTGAN,"(10, 5)",CPU,0.0952
CTGAN,"(10, 5)",CPU,0.199
CTGAN,"(10, 5)",CPU,0.0974
CTGAN,"(10, 5)",CPU,0.1671
CTGAN,"(10, 5)",CPU,0.1111
CTGAN,"(10, 5)",CPU,0.1677
CTGAN,"(10, 5)",CPU,0.0948
CTGAN,"(10, 5)",CPU,0.0954
CTGAN,"(10, 5)",CPU,0.1529
CTGAN,"(10, 5)",CPU,0.1579
CTGAN,"(10, 5)",CPU,0.0955
CTGAN,"(10, 5)",CPU,0.1571
CTGAN,"(10, 5)",CPU,0.0784
CTGAN,"(10, 5)",CPU,0.0933
CTGAN,"(10, 5)",CPU,0.1315
CTGAN,"(10, 5)",CPU,0.0992
CTGAN,"(10, 5)",CPU,0.0922
CTGAN,"(10, 5)",CPU,0.0576
CTGAN,"(10, 5)",CPU,0.1094
CTGAN,"(10, 5)",CPU,0.0692
CTGAN,"(10, 5)",CPU,0.0837
CTGAN,"(10, 5)",CPU,0.1064
CTGAN,"(10, 5)",CPU,0.0924
CTGAN,"(10, 5)",CPU,0.0964
CTGAN,"(10, 5)",CPU,0.1089
CTGAN,"(10, 5)",CPU,0.1819
CTGAN,"(10, 5)",CPU,0.1614
CTGAN,"(10, 5)",CPU,0.1037
CTGAN,"(10, 5)",CPU,0.1102
CTGAN,"(10, 5)",CPU,0.1097
CTGAN,"(10, 5)",CPU,0.1245
CTGAN,"(10, 5)",CPU,0.1053
CTGAN,"(10, 5)",CPU,0.2503
CTGAN,"(10, 5)",CPU,0.2468
CTGAN,"(10, 5)",CPU,0.2417
CTGAN,"(10, 5)",CPU,0.1954
CTGAN,"(10, 5)",CPU,0.1353
CTGAN,"(10, 5)",CPU,0.1307
CTGAN,"(10, 5)",CPU,0.1186
CTGAN,"(10, 5)",CPU,0.1352
CTGAN,"(10, 5)",CPU,0.0693
CTGAN,"(10, 5)",CPU,0.0845
CTGAN,"(10, 5)",CPU,0.1291
CTGAN,"(10, 5)",CPU,0.1545
CTGAN,"(10, 5)",CPU,0.1857
CTGAN,"(10, 5)",CPU,0.1022
CTGAN,"(10, 5)",CPU,0.2261
CTGAN,"(10, 5)",CPU,0.1618
CTGAN,"(10, 5)",CPU,0.1197
CTGAN,"(10, 5)",CPU,0.2172
CTGAN,"(10, 5)",CPU,0.0684
CTGAN,"(10, 5)",CPU,0.2864
CTGAN,"(10, 5)",CPU,0.215
CTGAN,"(10, 5)",CPU,0.0951
CTGAN,"(10, 5)",CPU,0.1954
CTGAN,"(10, 5)",CPU,0.2343
CTGAN,"(10, 5)",CPU,0.1055
CTGAN,"(10, 5)",CPU,0.2141
CTGAN,"(10, 5)",CPU,0.2436
CTGAN,"(10, 5)",CPU,0.224
CTGAN,"(10, 5)",CPU,0.2313
CTGAN,"(10, 5)",CPU,0.0746
CTGAN,"(10, 5)",CPU,0.2323
CTGAN,"(10, 5)",CPU,0.1032
CTGAN,"(10, 5)",CPU,0.2236
CTGAN,"(10, 5)",CPU,0.1006
CTGAN,"(10, 5)",CPU,0.0813
CTGAN,"(10, 5)",CPU,0.0815
CTGAN,"(10, 5)",CPU,0.1059
CTGAN,"(10, 5)",CPU,0.1439
CTGAN,"(10, 5)",CPU,0.177
CTGAN,"(10, 5)",CPU,0.0591
CTGAN,"(10, 5)",CPU,0.1605
CTGAN,"(10, 5)",CPU,0.0762
CTGAN,"(10, 5)",CPU,0.2673
CTGAN,"(10, 5)",CPU,0.1723
CTGAN,"(10, 5)",CPU,0.105
CTGAN,"(10, 5)",CPU,0.1158
CTGAN,"(10, 5)",CPU,0.2274
CTGAN,"(10, 5)",CPU,0.099
CTGAN,"(10, 5)",CPU,0.1367
CTGAN,"(10, 5)",CPU,0.2589
CTGAN,"(10, 5)",CPU,0.2721
CTGAN,"(10, 5)",CPU,0.2827
CTGAN,"(10, 5)",CPU,0.2053
CTGAN,"(10, 5)",CPU,0.0777
CTGAN,"(10, 5)",CPU,0.0554
CTGAN,"(10, 5)",CPU,0.125
CTGAN,"(10, 5)",CPU,0.0865
CTGAN,"(10, 5)",CPU,0.2209
CTGAN,"(10, 5)",CPU,0.0866
CTGAN,"(10, 5)",CPU,0.1036
CTGAN,"(10, 5)",CPU,0.154
CTGAN,"(10, 5)",CPU,0.1998
CTGAN,"(10, 5)",CPU,0.0956
CTGAN,"(10, 5)",CPU,0.0735
CTGAN,"(10, 5)",CPU,0.086
CTGAN,"(10, 5)",CPU,0.0936
CTGAN,"(10, 5)",CPU,0.2395
CTGAN,"(10, 5)",CPU,0.0898
CTGAN,"(10, 5)",CPU,0.0897
CTGAN,"(10, 5)",CPU,0.2163
CTGAN,"(10, 5)",CPU,0.1047
CTGAN,"(10, 5)",CPU,0.0992
CTGAN,"(10, 5)",CPU,0.0905
CTGAN,"(10, 5)",CPU,0.1008
CTGAN,"(10, 5)",CPU,0.1381
CTGAN,"(10, 5)",CPU,0.0988
CTGAN,"(10, 5)",CPU,0.2293
CTGAN,"(10, 5)",CPU,0.1689
CTGAN,"(10, 5)",CPU,0.115
CTGAN,"(10, 5)",CPU,0.0856
CTGAN,"(10, 5)",CPU,0.1078
CTGAN,"(10, 5)",CPU,0.0832
CTGAN,"(10, 5)",CPU,0.1212
CTGAN,"(10, 5)",CPU,0.165
CTGAN,"(10, 5)",CPU,0.1792
CTGAN,"(10, 5)",CPU,0.0959
CTGAN,"(10, 5)",CPU,0.0982
CTGAN,"(10, 5)",CPU,0.1756
CTGAN,"(10, 5)",CPU,0.1149
CTGAN,"(10, 5)",CPU,0.0877
CTGAN,"(10, 5)",CPU,0.1096
CTGAN,"(10, 5)",CPU,0.1246
CTGAN,"(10, 5)",CPU,0.0993
CTGAN,"(10, 5)",CPU,0.1049
CTGAN,"(10, 5)",CPU,0.0955
CTGAN,"(10, 5)",CPU,0.0872
CTGAN,"(10, 5)",CPU,0.0845
CTGAN,"(10, 5)",CPU,0.1127
CTGAN,"(10, 5)",CPU,0.0815
CTGAN,"(10, 5)",CPU,0.1369
CTGAN,"(10, 5)",CPU,0.15
CTGAN,"(10, 5)",CPU,0.1053
CTGAN,"(10, 5)",CPU,0.1095
CTGAN,"(10, 5)",CPU,0.1067
CTGAN,"(10, 5)",CPU,0.0889
CTGAN,"(10, 5)",CPU,0.0987
CTGAN,"(10, 5)",CPU,0.0961
CTGAN,"(10, 5)",CPU,0.0914
CTGAN,"(10, 5)",CPU,0.1627
CTGAN,"(10, 5)",CPU,0.0892
CTGAN,"(10, 5)",CPU,0.0971
CTGAN,"(10, 5)",CPU,0.1378
CTGAN,"(10, 5)",CPU,0.1872
CTGAN,"(10, 5)",CPU,0.1733
CTGAN,"(10, 5)",CPU,0.2154
CTGAN,"(10, 5)",CPU,0.152
CTGAN,"(10, 5)",CPU,0.0728
CTGAN,"(10, 5)",CPU,0.1169
CTGAN,"(10, 5)",CPU,0.1604
CTGAN,"(10, 5)",CPU,0.1126
CTGAN,"(10, 5)",CPU,0.1532
CTGAN,"(10, 5)",CPU,0.1017
CTGAN,"(10, 5)",CPU,0.0878
