Model,Architecture,Device,Time_seconds
CTGAN,"(64, 32)",CPU,0.2581
CTGAN,"(64, 32)",CPU,0.2304
CTGAN,"(64, 32)",CPU,0.2364
CTGAN,"(64, 32)",CPU,0.2448
CTGAN,"(64, 32)",CPU,0.2561
CTGAN,"(64, 32)",CPU,0.2324
CTGAN,"(64, 32)",CPU,0.2363
CTGAN,"(64, 32)",CPU,0.2303
CTGAN,"(64, 32)",CPU,0.238
CTGAN,"(64, 32)",CPU,0.2588
CTGAN,"(64, 32)",CPU,0.2366
CTGAN,"(64, 32)",CPU,0.2288
CTGAN,"(64, 32)",CPU,0.2324
CTGAN,"(64, 32)",CPU,0.2604
CTGAN,"(64, 32)",CPU,0.2358
CTGAN,"(64, 32)",CPU,0.2341
CTGAN,"(64, 32)",CPU,0.2363
CTGAN,"(64, 32)",CPU,0.2675
CTGAN,"(64, 32)",CPU,0.2319
CTGAN,"(64, 32)",CPU,0.2371
CTGAN,"(64, 32)",CPU,0.2329
CTGAN,"(64, 32)",CPU,0.2553
CTGAN,"(64, 32)",CPU,0.2338
CTGAN,"(64, 32)",CPU,0.2318
CTGAN,"(64, 32)",CPU,0.2383
CTGAN,"(64, 32)",CPU,0.2667
CTGAN,"(64, 32)",CPU,0.2459
CTGAN,"(64, 32)",CPU,0.2344
CTGAN,"(64, 32)",CPU,0.2416
CTGAN,"(64, 32)",CPU,0.2358
CTGAN,"(64, 32)",CPU,0.2636
CTGAN,"(64, 32)",CPU,0.2404
CTGAN,"(64, 32)",CPU,0.236
CTGAN,"(64, 32)",CPU,0.23
CTGAN,"(64, 32)",CPU,0.2609
CTGAN,"(64, 32)",CPU,0.2403
CTGAN,"(64, 32)",CPU,0.2414
CTGAN,"(64, 32)",CPU,0.2352
CTGAN,"(64, 32)",CPU,0.252
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2351
CTGAN,"(64, 32)",CPU,0.2309
CTGAN,"(64, 32)",CPU,0.2549
CTGAN,"(64, 32)",CPU,0.2347
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2359
CTGAN,"(64, 32)",CPU,0.2729
CTGAN,"(64, 32)",CPU,0.2393
CTGAN,"(64, 32)",CPU,0.2399
CTGAN,"(64, 32)",CPU,0.235
CTGAN,"(64, 32)",CPU,0.2389
CTGAN,"(64, 32)",CPU,0.249
CTGAN,"(64, 32)",CPU,0.2305
CTGAN,"(64, 32)",CPU,0.2342
CTGAN,"(64, 32)",CPU,0.2332
CTGAN,"(64, 32)",CPU,0.2539
CTGAN,"(64, 32)",CPU,0.2321
CTGAN,"(64, 32)",CPU,0.2301
CTGAN,"(64, 32)",CPU,0.2252
CTGAN,"(64, 32)",CPU,0.2559
CTGAN,"(64, 32)",CPU,0.232
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2333
CTGAN,"(64, 32)",CPU,0.2713
CTGAN,"(64, 32)",CPU,0.2409
CTGAN,"(64, 32)",CPU,0.2378
CTGAN,"(64, 32)",CPU,0.2367
CTGAN,"(64, 32)",CPU,0.2465
CTGAN,"(64, 32)",CPU,0.2514
CTGAN,"(64, 32)",CPU,0.2315
CTGAN,"(64, 32)",CPU,0.2287
CTGAN,"(64, 32)",CPU,0.2283
CTGAN,"(64, 32)",CPU,0.2598
CTGAN,"(64, 32)",CPU,0.2302
CTGAN,"(64, 32)",CPU,0.2347
CTGAN,"(64, 32)",CPU,0.2373
CTGAN,"(64, 32)",CPU,0.2666
CTGAN,"(64, 32)",CPU,0.2296
CTGAN,"(64, 32)",CPU,0.2361
CTGAN,"(64, 32)",CPU,0.2353
CTGAN,"(64, 32)",CPU,0.272
CTGAN,"(64, 32)",CPU,0.2352
CTGAN,"(64, 32)",CPU,0.2381
CTGAN,"(64, 32)",CPU,0.232
CTGAN,"(64, 32)",CPU,0.2606
CTGAN,"(64, 32)",CPU,0.229
CTGAN,"(64, 32)",CPU,0.241
CTGAN,"(64, 32)",CPU,0.2304
CTGAN,"(64, 32)",CPU,0.2377
CTGAN,"(64, 32)",CPU,0.2594
CTGAN,"(64, 32)",CPU,0.2299
CTGAN,"(64, 32)",CPU,0.2415
CTGAN,"(64, 32)",CPU,0.2293
CTGAN,"(64, 32)",CPU,0.2548
CTGAN,"(64, 32)",CPU,0.2331
CTGAN,"(64, 32)",CPU,0.2306
CTGAN,"(64, 32)",CPU,0.2325
CTGAN,"(64, 32)",CPU,0.2623
CTGAN,"(64, 32)",CPU,0.2374
CTGAN,"(64, 32)",CPU,0.2502
CTGAN,"(64, 32)",CPU,0.2307
CTGAN,"(64, 32)",CPU,0.2713
CTGAN,"(64, 32)",CPU,0.2328
CTGAN,"(64, 32)",CPU,0.237
CTGAN,"(64, 32)",CPU,0.2309
CTGAN,"(64, 32)",CPU,0.2626
CTGAN,"(64, 32)",CPU,0.2344
CTGAN,"(64, 32)",CPU,0.2295
CTGAN,"(64, 32)",CPU,0.2294
CTGAN,"(64, 32)",CPU,0.2326
CTGAN,"(64, 32)",CPU,0.2591
CTGAN,"(64, 32)",CPU,0.2429
CTGAN,"(64, 32)",CPU,0.2348
CTGAN,"(64, 32)",CPU,0.2293
CTGAN,"(64, 32)",CPU,0.2526
CTGAN,"(64, 32)",CPU,0.2295
CTGAN,"(64, 32)",CPU,0.2351
CTGAN,"(64, 32)",CPU,0.23
CTGAN,"(64, 32)",CPU,0.2557
CTGAN,"(64, 32)",CPU,0.2313
CTGAN,"(64, 32)",CPU,0.2355
CTGAN,"(64, 32)",CPU,0.2342
CTGAN,"(64, 32)",CPU,0.2599
CTGAN,"(64, 32)",CPU,0.2348
CTGAN,"(64, 32)",CPU,0.241
CTGAN,"(64, 32)",CPU,0.238
CTGAN,"(64, 32)",CPU,0.2396
CTGAN,"(64, 32)",CPU,0.2529
CTGAN,"(64, 32)",CPU,0.2376
CTGAN,"(64, 32)",CPU,0.2326
CTGAN,"(64, 32)",CPU,0.2345
CTGAN,"(64, 32)",CPU,0.2634
CTGAN,"(64, 32)",CPU,0.2345
CTGAN,"(64, 32)",CPU,0.2322
CTGAN,"(64, 32)",CPU,0.2366
CTGAN,"(64, 32)",CPU,0.2601
CTGAN,"(64, 32)",CPU,0.2428
CTGAN,"(64, 32)",CPU,0.237
CTGAN,"(64, 32)",CPU,0.2299
CTGAN,"(64, 32)",CPU,0.2554
CTGAN,"(64, 32)",CPU,0.2289
CTGAN,"(64, 32)",CPU,0.2317
CTGAN,"(64, 32)",CPU,0.2298
CTGAN,"(64, 32)",CPU,0.2588
CTGAN,"(64, 32)",CPU,0.2371
CTGAN,"(64, 32)",CPU,0.231
CTGAN,"(64, 32)",CPU,0.2286
CTGAN,"(64, 32)",CPU,0.2279
CTGAN,"(64, 32)",CPU,0.2636
CTGAN,"(64, 32)",CPU,0.2374
CTGAN,"(64, 32)",CPU,0.2425
CTGAN,"(64, 32)",CPU,0.2332
CTGAN,"(64, 32)",CPU,0.2643
CTGAN,"(64, 32)",CPU,0.2305
CTGAN,"(64, 32)",CPU,0.2307
CTGAN,"(64, 32)",CPU,0.2309
CTGAN,"(64, 32)",CPU,0.2537
CTGAN,"(64, 32)",CPU,0.2337
CTGAN,"(64, 32)",CPU,0.2325
CTGAN,"(64, 32)",CPU,0.2409
CTGAN,"(64, 32)",CPU,0.259
CTGAN,"(64, 32)",CPU,0.2318
CTGAN,"(64, 32)",CPU,0.2347
CTGAN,"(64, 32)",CPU,0.2313
CTGAN,"(64, 32)",CPU,0.2441
CTGAN,"(64, 32)",CPU,0.2438
CTGAN,"(64, 32)",CPU,0.2362
CTGAN,"(64, 32)",CPU,0.2594
CTGAN,"(64, 32)",CPU,0.2314
CTGAN,"(64, 32)",CPU,0.2682
CTGAN,"(64, 32)",CPU,0.2412
CTGAN,"(64, 32)",CPU,0.2348
CTGAN,"(64, 32)",CPU,0.234
CTGAN,"(64, 32)",CPU,0.2555
CTGAN,"(64, 32)",CPU,0.2352
CTGAN,"(64, 32)",CPU,0.2331
CTGAN,"(64, 32)",CPU,0.2342
CTGAN,"(64, 32)",CPU,0.2613
CTGAN,"(64, 32)",CPU,0.2363
CTGAN,"(64, 32)",CPU,0.2381
CTGAN,"(64, 32)",CPU,0.2356
CTGAN,"(64, 32)",CPU,0.2584
CTGAN,"(64, 32)",CPU,0.2349
CTGAN,"(64, 32)",CPU,0.2283
CTGAN,"(64, 32)",CPU,0.2346
CTGAN,"(64, 32)",CPU,0.2517
CTGAN,"(64, 32)",CPU,0.2454
CTGAN,"(64, 32)",CPU,0.2336
CTGAN,"(64, 32)",CPU,0.239
CTGAN,"(64, 32)",CPU,0.2447
CTGAN,"(64, 32)",CPU,0.2509
CTGAN,"(64, 32)",CPU,0.2326
CTGAN,"(64, 32)",CPU,0.2321
CTGAN,"(64, 32)",CPU,0.2374
CTGAN,"(64, 32)",CPU,0.2531
CTGAN,"(64, 32)",CPU,0.2335
CTGAN,"(64, 32)",CPU,0.2315
CTGAN,"(64, 32)",CPU,0.2432
CTGAN,"(64, 32)",CPU,0.2526
CTGAN,"(64, 32)",CPU,0.2345
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2369
CTGAN,"(64, 32)",CPU,0.2539
CTGAN,"(64, 32)",CPU,0.2339
CTGAN,"(64, 32)",CPU,0.2365
CTGAN,"(64, 32)",CPU,0.2362
CTGAN,"(64, 32)",CPU,0.252
CTGAN,"(64, 32)",CPU,0.2365
CTGAN,"(64, 32)",CPU,0.2398
CTGAN,"(64, 32)",CPU,0.2404
CTGAN,"(64, 32)",CPU,0.2555
CTGAN,"(64, 32)",CPU,0.2441
CTGAN,"(64, 32)",CPU,0.2327
CTGAN,"(64, 32)",CPU,0.2322
CTGAN,"(64, 32)",CPU,0.2365
CTGAN,"(64, 32)",CPU,0.2676
CTGAN,"(64, 32)",CPU,0.237
CTGAN,"(64, 32)",CPU,0.23
CTGAN,"(64, 32)",CPU,0.2327
CTGAN,"(64, 32)",CPU,0.2661
CTGAN,"(64, 32)",CPU,0.2338
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2363
CTGAN,"(64, 32)",CPU,0.2568
CTGAN,"(64, 32)",CPU,0.235
CTGAN,"(64, 32)",CPU,0.2311
CTGAN,"(64, 32)",CPU,0.2315
CTGAN,"(64, 32)",CPU,0.2516
CTGAN,"(64, 32)",CPU,0.239
CTGAN,"(64, 32)",CPU,0.2349
CTGAN,"(64, 32)",CPU,0.2322
CTGAN,"(64, 32)",CPU,0.2375
CTGAN,"(64, 32)",CPU,0.2587
CTGAN,"(64, 32)",CPU,0.236
CTGAN,"(64, 32)",CPU,0.2332
CTGAN,"(64, 32)",CPU,0.2365
CTGAN,"(64, 32)",CPU,0.2667
CTGAN,"(64, 32)",CPU,0.2303
CTGAN,"(64, 32)",CPU,0.2293
CTGAN,"(64, 32)",CPU,0.2254
CTGAN,"(64, 32)",CPU,0.2482
CTGAN,"(64, 32)",CPU,0.2307
CTGAN,"(64, 32)",CPU,0.2257
CTGAN,"(64, 32)",CPU,0.2399
CTGAN,"(64, 32)",CPU,0.2415
CTGAN,"(64, 32)",CPU,0.2506
CTGAN,"(64, 32)",CPU,0.2501
CTGAN,"(64, 32)",CPU,0.2612
CTGAN,"(64, 32)",CPU,0.2786
CTGAN,"(64, 32)",CPU,0.2891
CTGAN,"(64, 32)",CPU,0.2631
CTGAN,"(64, 32)",CPU,0.3172
CTGAN,"(64, 32)",CPU,0.3393
CTGAN,"(64, 32)",CPU,0.2838
CTGAN,"(64, 32)",CPU,0.249
CTGAN,"(64, 32)",CPU,0.3153
CTGAN,"(64, 32)",CPU,0.282
CTGAN,"(64, 32)",CPU,0.2646
CTGAN,"(64, 32)",CPU,0.2735
CTGAN,"(64, 32)",CPU,0.279
CTGAN,"(64, 32)",CPU,0.2599
CTGAN,"(64, 32)",CPU,0.2315
CTGAN,"(64, 32)",CPU,0.235
CTGAN,"(64, 32)",CPU,0.2725
CTGAN,"(64, 32)",CPU,0.2505
CTGAN,"(64, 32)",CPU,0.2528
CTGAN,"(64, 32)",CPU,0.2726
CTGAN,"(64, 32)",CPU,0.2784
CTGAN,"(64, 32)",CPU,0.2414
CTGAN,"(64, 32)",CPU,0.235
CTGAN,"(64, 32)",CPU,0.2447
CTGAN,"(64, 32)",CPU,0.2815
CTGAN,"(64, 32)",CPU,0.233
CTGAN,"(64, 32)",CPU,0.2583
CTGAN,"(64, 32)",CPU,0.2364
CTGAN,"(64, 32)",CPU,0.2808
CTGAN,"(64, 32)",CPU,0.2475
CTGAN,"(64, 32)",CPU,0.2579
CTGAN,"(64, 32)",CPU,0.2453
CTGAN,"(64, 32)",CPU,0.3255
CTGAN,"(64, 32)",CPU,0.3017
CTGAN,"(64, 32)",CPU,0.2781
CTGAN,"(64, 32)",CPU,0.3038
CTGAN,"(64, 32)",CPU,0.3098
CTGAN,"(64, 32)",CPU,0.2712
CTGAN,"(64, 32)",CPU,0.2715
CTGAN,"(64, 32)",CPU,0.2619
CTGAN,"(64, 32)",CPU,0.3062
CTGAN,"(64, 32)",CPU,0.2576
CTGAN,"(64, 32)",CPU,0.2582
CTGAN,"(64, 32)",CPU,0.2505
CTGAN,"(64, 32)",CPU,0.2347
CTGAN,"(64, 32)",CPU,0.234
CTGAN,"(64, 32)",CPU,0.2325
CTGAN,"(64, 32)",CPU,0.2853
CTGAN,"(64, 32)",CPU,0.2304
CTGAN,"(64, 32)",CPU,0.2298
CTGAN,"(64, 32)",CPU,0.2343
CTGAN,"(64, 32)",CPU,0.2853
CTGAN,"(64, 32)",CPU,0.2368
CTGAN,"(64, 32)",CPU,0.2376
CTGAN,"(64, 32)",CPU,0.2406
CTGAN,"(64, 32)",CPU,0.2731
CTGAN,"(64, 32)",CPU,0.2334
CTGAN,"(64, 32)",CPU,0.2687
CTGAN,"(64, 32)",CPU,0.2726
CTGAN,"(64, 32)",CPU,0.2768
CTGAN,"(64, 32)",CPU,0.2377
CTGAN,"(64, 32)",CPU,0.2497
CTGAN,"(64, 32)",CPU,0.248
CTGAN,"(64, 32)",CPU,0.2551
CTGAN,"(64, 32)",CPU,0.2358
CTGAN,"(64, 32)",CPU,0.2323
CTGAN,"(64, 32)",CPU,0.2406
CTGAN,"(64, 32)",CPU,0.2654
CTGAN,"(64, 32)",CPU,0.2389
CTGAN,"(64, 32)",CPU,0.2336
CTGAN,"(64, 32)",CPU,0.2361
CTGAN,"(64, 32)",CPU,0.2581
CTGAN,"(64, 32)",CPU,0.2351
CTGAN,"(64, 32)",CPU,0.2388
CTGAN,"(64, 32)",CPU,0.2398
CTGAN,"(64, 32)",CPU,0.2625
CTGAN,"(64, 32)",CPU,0.2399
CTGAN,"(64, 32)",CPU,0.2364
CTGAN,"(64, 32)",CPU,0.2327
CTGAN,"(64, 32)",CPU,0.2675
CTGAN,"(64, 32)",CPU,0.2313
CTGAN,"(64, 32)",CPU,0.2441
CTGAN,"(64, 32)",CPU,0.2644
CTGAN,"(64, 32)",CPU,0.2948
CTGAN,"(64, 32)",CPU,0.3178
CTGAN,"(64, 32)",CPU,0.2976
CTGAN,"(64, 32)",CPU,0.2785
CTGAN,"(64, 32)",CPU,0.2738
CTGAN,"(64, 32)",CPU,0.2489
CTGAN,"(64, 32)",CPU,0.2535
CTGAN,"(64, 32)",CPU,0.2428
CTGAN,"(64, 32)",CPU,0.268
CTGAN,"(64, 32)",CPU,0.2447
CTGAN,"(64, 32)",CPU,0.234
CTGAN,"(64, 32)",CPU,0.2385
CTGAN,"(64, 32)",CPU,0.2679
CTGAN,"(64, 32)",CPU,0.249
CTGAN,"(64, 32)",CPU,0.2559
CTGAN,"(64, 32)",CPU,0.2875
CTGAN,"(64, 32)",CPU,0.3142
CTGAN,"(64, 32)",CPU,0.2585
CTGAN,"(64, 32)",CPU,0.2596
CTGAN,"(64, 32)",CPU,0.2796
CTGAN,"(64, 32)",CPU,0.2561
CTGAN,"(64, 32)",CPU,0.2523
CTGAN,"(64, 32)",CPU,0.2565
CTGAN,"(64, 32)",CPU,0.2714
CTGAN,"(64, 32)",CPU,0.2484
CTGAN,"(64, 32)",CPU,0.2653
CTGAN,"(64, 32)",CPU,0.248
CTGAN,"(64, 32)",CPU,0.275
CTGAN,"(64, 32)",CPU,0.2429
CTGAN,"(64, 32)",CPU,0.2647
CTGAN,"(64, 32)",CPU,0.2412
CTGAN,"(64, 32)",CPU,0.2761
CTGAN,"(64, 32)",CPU,0.2631
CTGAN,"(64, 32)",CPU,0.2471
CTGAN,"(64, 32)",CPU,0.2468
CTGAN,"(64, 32)",CPU,0.2592
CTGAN,"(64, 32)",CPU,0.2379
CTGAN,"(64, 32)",CPU,0.2344
CTGAN,"(64, 32)",CPU,0.2416
CTGAN,"(64, 32)",CPU,0.2755
CTGAN,"(64, 32)",CPU,0.2574
CTGAN,"(64, 32)",CPU,0.261
CTGAN,"(64, 32)",CPU,0.2497
CTGAN,"(64, 32)",CPU,0.2836
CTGAN,"(64, 32)",CPU,0.2555
CTGAN,"(64, 32)",CPU,0.261
CTGAN,"(64, 32)",CPU,0.2455
CTGAN,"(64, 32)",CPU,0.2703
CTGAN,"(64, 32)",CPU,0.2446
CTGAN,"(64, 32)",CPU,0.2462
CTGAN,"(64, 32)",CPU,0.2534
CTGAN,"(64, 32)",CPU,0.2683
CTGAN,"(64, 32)",CPU,0.2368
CTGAN,"(64, 32)",CPU,0.2401
CTGAN,"(64, 32)",CPU,0.2366
CTGAN,"(64, 32)",CPU,0.2777
CTGAN,"(64, 32)",CPU,0.2415
CTGAN,"(64, 32)",CPU,0.237
CTGAN,"(64, 32)",CPU,0.2541
CTGAN,"(64, 32)",CPU,0.2788
CTGAN,"(64, 32)",CPU,0.2522
CTGAN,"(64, 32)",CPU,0.2503
CTGAN,"(64, 32)",CPU,0.244
CTGAN,"(64, 32)",CPU,0.274
CTGAN,"(64, 32)",CPU,0.2468
CTGAN,"(64, 32)",CPU,0.2649
CTGAN,"(64, 32)",CPU,0.2595
CTGAN,"(64, 32)",CPU,0.2819
CTGAN,"(64, 32)",CPU,0.3085
CTGAN,"(64, 32)",CPU,0.2997
CTGAN,"(64, 32)",CPU,0.2575
CTGAN,"(64, 32)",CPU,0.2692
CTGAN,"(64, 32)",CPU,0.2809
CTGAN,"(64, 32)",CPU,0.2944
CTGAN,"(64, 32)",CPU,0.2932
CTGAN,"(64, 32)",CPU,0.2587
CTGAN,"(64, 32)",CPU,0.2597
CTGAN,"(64, 32)",CPU,0.246
CTGAN,"(64, 32)",CPU,0.2742
CTGAN,"(64, 32)",CPU,0.2501
CTGAN,"(64, 32)",CPU,0.252
CTGAN,"(64, 32)",CPU,0.2615
CTGAN,"(64, 32)",CPU,0.277
CTGAN,"(64, 32)",CPU,0.2549
CTGAN,"(64, 32)",CPU,0.3437
CTGAN,"(64, 32)",CPU,0.2611
CTGAN,"(64, 32)",CPU,0.2632
CTGAN,"(64, 32)",CPU,0.2753
CTGAN,"(64, 32)",CPU,0.2411
CTGAN,"(64, 32)",CPU,0.2661
CTGAN,"(64, 32)",CPU,0.2903
CTGAN,"(64, 32)",CPU,0.2566
CTGAN,"(64, 32)",CPU,0.2559
CTGAN,"(64, 32)",CPU,0.2759
CTGAN,"(64, 32)",CPU,0.2334
CTGAN,"(64, 32)",CPU,0.2486
CTGAN,"(64, 32)",CPU,0.2819
