Model,Architecture,Device,Time_seconds
CTGAN,"(24, 12)",CUDA,0.1161
CTGAN,"(24, 12)",CUDA,0.1335
CTGAN,"(24, 12)",CUDA,0.1081
CTGAN,"(24, 12)",CUDA,0.1033
CTGAN,"(24, 12)",CUDA,0.1015
CTGAN,"(24, 12)",CUDA,0.1066
CTGAN,"(24, 12)",CUDA,0.1087
CTGAN,"(24, 12)",CUDA,0.1069
CTGAN,"(24, 12)",CUDA,0.1452
CTGAN,"(24, 12)",CUDA,0.1099
CTGAN,"(24, 12)",CUDA,0.1307
CTGAN,"(24, 12)",CUDA,0.1383
CTGAN,"(24, 12)",CUDA,0.1293
CTGAN,"(24, 12)",CUDA,0.1264
CTGAN,"(24, 12)",CUDA,0.1255
CTGAN,"(24, 12)",CUDA,0.1089
CTGAN,"(24, 12)",CUDA,0.1231
CTGAN,"(24, 12)",CUDA,0.1114
CTGAN,"(24, 12)",CUDA,0.1284
CTGAN,"(24, 12)",CUDA,0.1171
CTGAN,"(24, 12)",CUDA,0.14
CTGAN,"(24, 12)",CUDA,0.1422
CTGAN,"(24, 12)",CUDA,0.1416
CTGAN,"(24, 12)",CUDA,0.1286
CTGAN,"(24, 12)",CUDA,0.1364
CTGAN,"(24, 12)",CUDA,0.1019
CTGAN,"(24, 12)",CUDA,0.1216
CTGAN,"(24, 12)",CUDA,0.1346
CTGAN,"(24, 12)",CUDA,0.1281
CTGAN,"(24, 12)",CUDA,0.108
CTGAN,"(24, 12)",CUDA,0.1032
CTGAN,"(24, 12)",CUDA,0.1006
CTGAN,"(24, 12)",CUDA,0.0981
CTGAN,"(24, 12)",CUDA,0.1019
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.1283
CTGAN,"(24, 12)",CUDA,0.1246
CTGAN,"(24, 12)",CUDA,0.1171
CTGAN,"(24, 12)",CUDA,0.1185
CTGAN,"(24, 12)",CUDA,0.1115
CTGAN,"(24, 12)",CUDA,0.1072
CTGAN,"(24, 12)",CUDA,0.1233
CTGAN,"(24, 12)",CUDA,0.144
CTGAN,"(24, 12)",CUDA,0.1466
CTGAN,"(24, 12)",CUDA,0.1411
CTGAN,"(24, 12)",CUDA,0.1276
CTGAN,"(24, 12)",CUDA,0.1221
CTGAN,"(24, 12)",CUDA,0.1349
CTGAN,"(24, 12)",CUDA,0.1154
CTGAN,"(24, 12)",CUDA,0.1
CTGAN,"(24, 12)",CUDA,0.1151
CTGAN,"(24, 12)",CUDA,0.1081
CTGAN,"(24, 12)",CUDA,0.1304
CTGAN,"(24, 12)",CUDA,0.1384
CTGAN,"(24, 12)",CUDA,0.1553
CTGAN,"(24, 12)",CUDA,0.1308
CTGAN,"(24, 12)",CUDA,0.1122
CTGAN,"(24, 12)",CUDA,0.1121
CTGAN,"(24, 12)",CUDA,0.1137
CTGAN,"(24, 12)",CUDA,0.115
CTGAN,"(24, 12)",CUDA,0.1141
CTGAN,"(24, 12)",CUDA,0.1261
CTGAN,"(24, 12)",CUDA,0.1071
CTGAN,"(24, 12)",CUDA,0.1098
CTGAN,"(24, 12)",CUDA,0.1135
CTGAN,"(24, 12)",CUDA,0.1007
CTGAN,"(24, 12)",CUDA,0.1087
CTGAN,"(24, 12)",CUDA,0.1124
CTGAN,"(24, 12)",CUDA,0.1114
CTGAN,"(24, 12)",CUDA,0.1059
CTGAN,"(24, 12)",CUDA,0.1031
CTGAN,"(24, 12)",CUDA,0.1268
CTGAN,"(24, 12)",CUDA,0.1304
CTGAN,"(24, 12)",CUDA,0.121
CTGAN,"(24, 12)",CUDA,0.1085
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.1126
CTGAN,"(24, 12)",CUDA,0.1183
CTGAN,"(24, 12)",CUDA,0.1242
CTGAN,"(24, 12)",CUDA,0.1199
CTGAN,"(24, 12)",CUDA,0.1272
CTGAN,"(24, 12)",CUDA,0.1145
CTGAN,"(24, 12)",CUDA,0.1156
CTGAN,"(24, 12)",CUDA,0.1003
CTGAN,"(24, 12)",CUDA,0.1064
CTGAN,"(24, 12)",CUDA,0.1096
CTGAN,"(24, 12)",CUDA,0.1009
CTGAN,"(24, 12)",CUDA,0.1073
CTGAN,"(24, 12)",CUDA,0.1
CTGAN,"(24, 12)",CUDA,0.1063
CTGAN,"(24, 12)",CUDA,0.103
CTGAN,"(24, 12)",CUDA,0.1264
CTGAN,"(24, 12)",CUDA,0.1418
CTGAN,"(24, 12)",CUDA,0.1199
CTGAN,"(24, 12)",CUDA,0.1133
CTGAN,"(24, 12)",CUDA,0.1123
CTGAN,"(24, 12)",CUDA,0.1186
CTGAN,"(24, 12)",CUDA,0.1247
CTGAN,"(24, 12)",CUDA,0.1409
CTGAN,"(24, 12)",CUDA,0.1419
CTGAN,"(24, 12)",CUDA,0.1449
CTGAN,"(24, 12)",CUDA,0.1142
CTGAN,"(24, 12)",CUDA,0.1144
CTGAN,"(24, 12)",CUDA,0.1315
CTGAN,"(24, 12)",CUDA,0.1357
CTGAN,"(24, 12)",CUDA,0.1347
CTGAN,"(24, 12)",CUDA,0.1302
CTGAN,"(24, 12)",CUDA,0.1439
CTGAN,"(24, 12)",CUDA,0.1143
CTGAN,"(24, 12)",CUDA,0.1071
CTGAN,"(24, 12)",CUDA,0.1114
CTGAN,"(24, 12)",CUDA,0.1125
CTGAN,"(24, 12)",CUDA,0.1222
CTGAN,"(24, 12)",CUDA,0.1152
CTGAN,"(24, 12)",CUDA,0.119
CTGAN,"(24, 12)",CUDA,0.116
CTGAN,"(24, 12)",CUDA,0.1269
CTGAN,"(24, 12)",CUDA,0.1125
CTGAN,"(24, 12)",CUDA,0.116
CTGAN,"(24, 12)",CUDA,0.1171
CTGAN,"(24, 12)",CUDA,0.131
CTGAN,"(24, 12)",CUDA,0.1201
CTGAN,"(24, 12)",CUDA,0.1146
CTGAN,"(24, 12)",CUDA,0.1145
CTGAN,"(24, 12)",CUDA,0.1215
CTGAN,"(24, 12)",CUDA,0.1281
CTGAN,"(24, 12)",CUDA,0.119
CTGAN,"(24, 12)",CUDA,0.1029
CTGAN,"(24, 12)",CUDA,0.1099
CTGAN,"(24, 12)",CUDA,0.1014
CTGAN,"(24, 12)",CUDA,0.1061
CTGAN,"(24, 12)",CUDA,0.1146
CTGAN,"(24, 12)",CUDA,0.1017
CTGAN,"(24, 12)",CUDA,0.1145
CTGAN,"(24, 12)",CUDA,0.1011
CTGAN,"(24, 12)",CUDA,0.1053
CTGAN,"(24, 12)",CUDA,0.1278
CTGAN,"(24, 12)",CUDA,0.112
CTGAN,"(24, 12)",CUDA,0.1017
CTGAN,"(24, 12)",CUDA,0.1039
CTGAN,"(24, 12)",CUDA,0.1087
CTGAN,"(24, 12)",CUDA,0.1169
CTGAN,"(24, 12)",CUDA,0.103
CTGAN,"(24, 12)",CUDA,0.1071
CTGAN,"(24, 12)",CUDA,0.1068
CTGAN,"(24, 12)",CUDA,0.1066
CTGAN,"(24, 12)",CUDA,0.1188
CTGAN,"(24, 12)",CUDA,0.1142
CTGAN,"(24, 12)",CUDA,0.1091
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1023
CTGAN,"(24, 12)",CUDA,0.1081
CTGAN,"(24, 12)",CUDA,0.1082
CTGAN,"(24, 12)",CUDA,0.1026
CTGAN,"(24, 12)",CUDA,0.1004
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1224
CTGAN,"(24, 12)",CUDA,0.1024
CTGAN,"(24, 12)",CUDA,0.1094
CTGAN,"(24, 12)",CUDA,0.1024
CTGAN,"(24, 12)",CUDA,0.1079
CTGAN,"(24, 12)",CUDA,0.113
CTGAN,"(24, 12)",CUDA,0.1143
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1014
CTGAN,"(24, 12)",CUDA,0.134
CTGAN,"(24, 12)",CUDA,0.1151
CTGAN,"(24, 12)",CUDA,0.1097
CTGAN,"(24, 12)",CUDA,0.105
CTGAN,"(24, 12)",CUDA,0.1022
CTGAN,"(24, 12)",CUDA,0.1227
CTGAN,"(24, 12)",CUDA,0.1175
CTGAN,"(24, 12)",CUDA,0.1177
CTGAN,"(24, 12)",CUDA,0.1084
CTGAN,"(24, 12)",CUDA,0.1279
CTGAN,"(24, 12)",CUDA,0.1205
CTGAN,"(24, 12)",CUDA,0.1153
CTGAN,"(24, 12)",CUDA,0.1204
CTGAN,"(24, 12)",CUDA,0.1131
CTGAN,"(24, 12)",CUDA,0.1725
CTGAN,"(24, 12)",CUDA,0.1316
CTGAN,"(24, 12)",CUDA,0.1329
CTGAN,"(24, 12)",CUDA,0.1425
CTGAN,"(24, 12)",CUDA,0.1254
CTGAN,"(24, 12)",CUDA,0.1118
CTGAN,"(24, 12)",CUDA,0.1082
CTGAN,"(24, 12)",CUDA,0.1024
CTGAN,"(24, 12)",CUDA,0.1249
CTGAN,"(24, 12)",CUDA,0.1151
CTGAN,"(24, 12)",CUDA,0.1081
CTGAN,"(24, 12)",CUDA,0.1069
CTGAN,"(24, 12)",CUDA,0.1176
CTGAN,"(24, 12)",CUDA,0.1197
CTGAN,"(24, 12)",CUDA,0.1307
CTGAN,"(24, 12)",CUDA,0.1176
CTGAN,"(24, 12)",CUDA,0.1263
CTGAN,"(24, 12)",CUDA,0.1152
CTGAN,"(24, 12)",CUDA,0.1307
CTGAN,"(24, 12)",CUDA,0.133
CTGAN,"(24, 12)",CUDA,0.1515
CTGAN,"(24, 12)",CUDA,0.1253
CTGAN,"(24, 12)",CUDA,0.1159
CTGAN,"(24, 12)",CUDA,0.1201
CTGAN,"(24, 12)",CUDA,0.1201
CTGAN,"(24, 12)",CUDA,0.1153
CTGAN,"(24, 12)",CUDA,0.127
CTGAN,"(24, 12)",CUDA,0.1162
CTGAN,"(24, 12)",CUDA,0.1178
CTGAN,"(24, 12)",CUDA,0.1237
CTGAN,"(24, 12)",CUDA,0.1142
CTGAN,"(24, 12)",CUDA,0.1168
CTGAN,"(24, 12)",CUDA,0.1196
CTGAN,"(24, 12)",CUDA,0.1205
CTGAN,"(24, 12)",CUDA,0.1099
CTGAN,"(24, 12)",CUDA,0.1077
CTGAN,"(24, 12)",CUDA,0.1144
CTGAN,"(24, 12)",CUDA,0.1082
CTGAN,"(24, 12)",CUDA,0.1289
CTGAN,"(24, 12)",CUDA,0.1093
CTGAN,"(24, 12)",CUDA,0.1073
CTGAN,"(24, 12)",CUDA,0.1067
CTGAN,"(24, 12)",CUDA,0.1083
CTGAN,"(24, 12)",CUDA,0.1056
CTGAN,"(24, 12)",CUDA,0.1053
CTGAN,"(24, 12)",CUDA,0.1108
CTGAN,"(24, 12)",CUDA,0.1095
CTGAN,"(24, 12)",CUDA,0.1025
CTGAN,"(24, 12)",CUDA,0.1269
CTGAN,"(24, 12)",CUDA,0.1033
CTGAN,"(24, 12)",CUDA,0.1104
CTGAN,"(24, 12)",CUDA,0.109
CTGAN,"(24, 12)",CUDA,0.1012
CTGAN,"(24, 12)",CUDA,0.1058
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.1166
CTGAN,"(24, 12)",CUDA,0.107
CTGAN,"(24, 12)",CUDA,0.1154
CTGAN,"(24, 12)",CUDA,0.1208
CTGAN,"(24, 12)",CUDA,0.1098
CTGAN,"(24, 12)",CUDA,0.1045
CTGAN,"(24, 12)",CUDA,0.1099
CTGAN,"(24, 12)",CUDA,0.1156
CTGAN,"(24, 12)",CUDA,0.108
CTGAN,"(24, 12)",CUDA,0.108
CTGAN,"(24, 12)",CUDA,0.106
CTGAN,"(24, 12)",CUDA,0.105
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.1258
CTGAN,"(24, 12)",CUDA,0.1062
CTGAN,"(24, 12)",CUDA,0.1041
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.1046
CTGAN,"(24, 12)",CUDA,0.1043
CTGAN,"(24, 12)",CUDA,0.1041
CTGAN,"(24, 12)",CUDA,0.1031
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.1176
CTGAN,"(24, 12)",CUDA,0.1128
CTGAN,"(24, 12)",CUDA,0.1039
CTGAN,"(24, 12)",CUDA,0.0994
CTGAN,"(24, 12)",CUDA,0.1064
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1043
CTGAN,"(24, 12)",CUDA,0.1043
CTGAN,"(24, 12)",CUDA,0.1156
CTGAN,"(24, 12)",CUDA,0.1579
CTGAN,"(24, 12)",CUDA,0.1221
CTGAN,"(24, 12)",CUDA,0.1049
CTGAN,"(24, 12)",CUDA,0.1082
CTGAN,"(24, 12)",CUDA,0.1255
CTGAN,"(24, 12)",CUDA,0.1249
CTGAN,"(24, 12)",CUDA,0.117
CTGAN,"(24, 12)",CUDA,0.1192
CTGAN,"(24, 12)",CUDA,0.1196
CTGAN,"(24, 12)",CUDA,0.1084
CTGAN,"(24, 12)",CUDA,0.1202
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.114
CTGAN,"(24, 12)",CUDA,0.1147
CTGAN,"(24, 12)",CUDA,0.1131
CTGAN,"(24, 12)",CUDA,0.1125
CTGAN,"(24, 12)",CUDA,0.1026
CTGAN,"(24, 12)",CUDA,0.1062
CTGAN,"(24, 12)",CUDA,0.1111
CTGAN,"(24, 12)",CUDA,0.1009
CTGAN,"(24, 12)",CUDA,0.12
CTGAN,"(24, 12)",CUDA,0.1378
CTGAN,"(24, 12)",CUDA,0.131
CTGAN,"(24, 12)",CUDA,0.1305
CTGAN,"(24, 12)",CUDA,0.1406
CTGAN,"(24, 12)",CUDA,0.1418
CTGAN,"(24, 12)",CUDA,0.1352
CTGAN,"(24, 12)",CUDA,0.1065
CTGAN,"(24, 12)",CUDA,0.1242
CTGAN,"(24, 12)",CUDA,0.108
CTGAN,"(24, 12)",CUDA,0.1138
CTGAN,"(24, 12)",CUDA,0.1068
CTGAN,"(24, 12)",CUDA,0.1107
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1084
CTGAN,"(24, 12)",CUDA,0.128
CTGAN,"(24, 12)",CUDA,0.1275
CTGAN,"(24, 12)",CUDA,0.1369
CTGAN,"(24, 12)",CUDA,0.1117
CTGAN,"(24, 12)",CUDA,0.1209
CTGAN,"(24, 12)",CUDA,0.1369
CTGAN,"(24, 12)",CUDA,0.1258
CTGAN,"(24, 12)",CUDA,0.1547
CTGAN,"(24, 12)",CUDA,0.1097
CTGAN,"(24, 12)",CUDA,0.1081
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1072
CTGAN,"(24, 12)",CUDA,0.1229
CTGAN,"(24, 12)",CUDA,0.1123
CTGAN,"(24, 12)",CUDA,0.1061
CTGAN,"(24, 12)",CUDA,0.1057
CTGAN,"(24, 12)",CUDA,0.106
CTGAN,"(24, 12)",CUDA,0.1069
CTGAN,"(24, 12)",CUDA,0.1014
CTGAN,"(24, 12)",CUDA,0.1054
CTGAN,"(24, 12)",CUDA,0.1043
CTGAN,"(24, 12)",CUDA,0.1055
CTGAN,"(24, 12)",CUDA,0.1187
CTGAN,"(24, 12)",CUDA,0.1166
CTGAN,"(24, 12)",CUDA,0.1331
CTGAN,"(24, 12)",CUDA,0.1573
CTGAN,"(24, 12)",CUDA,0.1436
CTGAN,"(24, 12)",CUDA,0.14
CTGAN,"(24, 12)",CUDA,0.1375
CTGAN,"(24, 12)",CUDA,0.1429
CTGAN,"(24, 12)",CUDA,0.1339
CTGAN,"(24, 12)",CUDA,0.1449
CTGAN,"(24, 12)",CUDA,0.1331
CTGAN,"(24, 12)",CUDA,0.112
CTGAN,"(24, 12)",CUDA,0.1207
CTGAN,"(24, 12)",CUDA,0.1203
CTGAN,"(24, 12)",CUDA,0.1204
CTGAN,"(24, 12)",CUDA,0.1184
CTGAN,"(24, 12)",CUDA,0.1493
CTGAN,"(24, 12)",CUDA,0.1475
CTGAN,"(24, 12)",CUDA,0.1363
CTGAN,"(24, 12)",CUDA,0.1236
CTGAN,"(24, 12)",CUDA,0.1144
CTGAN,"(24, 12)",CUDA,0.1128
CTGAN,"(24, 12)",CUDA,0.1092
CTGAN,"(24, 12)",CUDA,0.1041
CTGAN,"(24, 12)",CUDA,0.1195
CTGAN,"(24, 12)",CUDA,0.1473
CTGAN,"(24, 12)",CUDA,0.1394
CTGAN,"(24, 12)",CUDA,0.1119
CTGAN,"(24, 12)",CUDA,0.114
CTGAN,"(24, 12)",CUDA,0.1189
CTGAN,"(24, 12)",CUDA,0.1155
CTGAN,"(24, 12)",CUDA,0.1472
CTGAN,"(24, 12)",CUDA,0.1241
CTGAN,"(24, 12)",CUDA,0.1243
CTGAN,"(24, 12)",CUDA,0.1214
CTGAN,"(24, 12)",CUDA,0.1216
CTGAN,"(24, 12)",CUDA,0.1125
CTGAN,"(24, 12)",CUDA,0.1089
CTGAN,"(24, 12)",CUDA,0.11
CTGAN,"(24, 12)",CUDA,0.1088
CTGAN,"(24, 12)",CUDA,0.1077
CTGAN,"(24, 12)",CUDA,0.1283
CTGAN,"(24, 12)",CUDA,0.133
CTGAN,"(24, 12)",CUDA,0.1195
CTGAN,"(24, 12)",CUDA,0.1146
CTGAN,"(24, 12)",CUDA,0.1157
CTGAN,"(24, 12)",CUDA,0.1107
CTGAN,"(24, 12)",CUDA,0.1142
CTGAN,"(24, 12)",CUDA,0.1156
CTGAN,"(24, 12)",CUDA,0.1147
CTGAN,"(24, 12)",CUDA,0.1194
CTGAN,"(24, 12)",CUDA,0.1327
CTGAN,"(24, 12)",CUDA,0.1429
CTGAN,"(24, 12)",CUDA,0.1493
CTGAN,"(24, 12)",CUDA,0.1175
CTGAN,"(24, 12)",CUDA,0.1097
CTGAN,"(24, 12)",CUDA,0.1254
CTGAN,"(24, 12)",CUDA,0.1161
CTGAN,"(24, 12)",CUDA,0.1177
CTGAN,"(24, 12)",CUDA,0.1308
CTGAN,"(24, 12)",CUDA,0.1214
CTGAN,"(24, 12)",CUDA,0.1192
CTGAN,"(24, 12)",CUDA,0.1139
CTGAN,"(24, 12)",CUDA,0.1105
CTGAN,"(24, 12)",CUDA,0.11
CTGAN,"(24, 12)",CUDA,0.1114
CTGAN,"(24, 12)",CUDA,0.1517
CTGAN,"(24, 12)",CUDA,0.1364
CTGAN,"(24, 12)",CUDA,0.146
CTGAN,"(24, 12)",CUDA,0.1351
CTGAN,"(24, 12)",CUDA,0.1159
CTGAN,"(24, 12)",CUDA,0.1128
CTGAN,"(24, 12)",CUDA,0.1092
CTGAN,"(24, 12)",CUDA,0.1133
CTGAN,"(24, 12)",CUDA,0.1067
CTGAN,"(24, 12)",CUDA,0.1123
CTGAN,"(24, 12)",CUDA,0.1312
CTGAN,"(24, 12)",CUDA,0.1324
CTGAN,"(24, 12)",CUDA,0.1153
CTGAN,"(24, 12)",CUDA,0.1343
CTGAN,"(24, 12)",CUDA,0.1441
CTGAN,"(24, 12)",CUDA,0.1159
CTGAN,"(24, 12)",CUDA,0.1176
CTGAN,"(24, 12)",CUDA,0.1101
CTGAN,"(24, 12)",CUDA,0.1068
CTGAN,"(24, 12)",CUDA,0.1138
CTGAN,"(24, 12)",CUDA,0.1063
CTGAN,"(24, 12)",CUDA,0.1207
CTGAN,"(24, 12)",CUDA,0.1242
CTGAN,"(24, 12)",CUDA,0.1142
CTGAN,"(24, 12)",CUDA,0.1127
CTGAN,"(24, 12)",CUDA,0.1095
CTGAN,"(24, 12)",CUDA,0.1138
CTGAN,"(24, 12)",CUDA,0.1092
CTGAN,"(24, 12)",CUDA,0.1066
CTGAN,"(24, 12)",CUDA,0.1082
CTGAN,"(24, 12)",CUDA,0.1058
CTGAN,"(24, 12)",CUDA,0.1239
CTGAN,"(24, 12)",CUDA,0.1254
CTGAN,"(24, 12)",CUDA,0.1061
CTGAN,"(24, 12)",CUDA,0.1095
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.1053
CTGAN,"(24, 12)",CUDA,0.1151
CTGAN,"(24, 12)",CUDA,0.108
CTGAN,"(24, 12)",CUDA,0.1035
CTGAN,"(24, 12)",CUDA,0.1037
CTGAN,"(24, 12)",CUDA,0.1043
CTGAN,"(24, 12)",CUDA,0.1039
CTGAN,"(24, 12)",CUDA,0.1181
CTGAN,"(24, 12)",CUDA,0.1087
CTGAN,"(24, 12)",CUDA,0.109
CTGAN,"(24, 12)",CUDA,0.1055
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.1047
CTGAN,"(24, 12)",CUDA,0.107
CTGAN,"(24, 12)",CUDA,0.1004
CTGAN,"(24, 12)",CUDA,0.1101
CTGAN,"(24, 12)",CUDA,0.1151
CTGAN,"(24, 12)",CUDA,0.1212
CTGAN,"(24, 12)",CUDA,0.124
CTGAN,"(24, 12)",CUDA,0.1212
CTGAN,"(24, 12)",CUDA,0.117
CTGAN,"(24, 12)",CUDA,0.1377
CTGAN,"(24, 12)",CUDA,0.129
CTGAN,"(24, 12)",CUDA,0.1046
CTGAN,"(24, 12)",CUDA,0.1076
CTGAN,"(24, 12)",CUDA,0.1146
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.1038
CTGAN,"(24, 12)",CUDA,0.1254
CTGAN,"(24, 12)",CUDA,0.1056
CTGAN,"(24, 12)",CUDA,0.1099
CTGAN,"(24, 12)",CUDA,0.1059
CTGAN,"(24, 12)",CUDA,0.1051
CTGAN,"(24, 12)",CUDA,0.1023
CTGAN,"(24, 12)",CUDA,0.1066
CTGAN,"(24, 12)",CUDA,0.1179
CTGAN,"(24, 12)",CUDA,0.104
CTGAN,"(24, 12)",CUDA,0.1048
CTGAN,"(24, 12)",CUDA,0.101
CTGAN,"(24, 12)",CUDA,0.1211
CTGAN,"(24, 12)",CUDA,0.1244
CTGAN,"(24, 12)",CUDA,0.1139
CTGAN,"(24, 12)",CUDA,0.1028
CTGAN,"(24, 12)",CUDA,0.1016
CTGAN,"(24, 12)",CUDA,0.1059
