symbolic_formula,modelo,arquitectura,tiempo
4,TVAE,10-5,1.4328397810459137e-06
4,TVAE,10-5,1.258915290236473e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.376960426568985e-06
4,TVAE,10-5,1.3299286365509033e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.2891832739114761e-06
4,TVAE,10-5,1.2391246855258942e-06
4,TVAE,10-5,1.276843249797821e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.261010766029358e-06
4,TVAE,10-5,1.3029202818870544e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.259148120880127e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2549571692943573e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.242849975824356e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.244945451617241e-06
4,TVAE,10-5,1.2691598385572433e-06
4,TVAE,10-5,1.4600809663534164e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.251930370926857e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2619420886039734e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2498348951339722e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2479722499847412e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.259148120880127e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.467997208237648e-06
4,TVAE,10-5,3.044959157705307e-06
4,TVAE,10-5,1.5711411833763123e-06
4,TVAE,10-5,1.3418029993772507e-06
4,TVAE,10-5,1.3150274753570557e-06
4,TVAE,10-5,1.4081597328186035e-06
4,TVAE,10-5,1.3080425560474396e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2838281691074371e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2691598385572433e-06
4,TVAE,10-5,1.3220123946666718e-06
4,TVAE,10-5,1.250067725777626e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.2570526450872421e-06
4,TVAE,10-5,1.2898817658424377e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.4421530067920685e-06
4,TVAE,10-5,1.3029202818870544e-06
4,TVAE,10-5,1.432141289114952e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.266133040189743e-06
4,TVAE,10-5,1.301988959312439e-06
4,TVAE,10-5,1.2721866369247437e-06
4,TVAE,10-5,1.318054273724556e-06
4,TVAE,10-5,1.2628734111785889e-06
4,TVAE,10-5,1.3040844351053238e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2761447578668594e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.2489035725593567e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.2668315321207047e-06
4,TVAE,10-5,1.3080425560474396e-06
4,TVAE,10-5,1.2838281691074371e-06
4,TVAE,10-5,1.3299286365509033e-06
4,TVAE,10-5,1.3189855962991714e-06
4,TVAE,10-5,1.2938398867845535e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.4360994100570679e-06
4,TVAE,10-5,1.2908130884170532e-06
4,TVAE,10-5,1.2989621609449387e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.325039193034172e-06
4,TVAE,10-5,1.251930370926857e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.250067725777626e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.266133040189743e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2440141290426254e-06
4,TVAE,10-5,1.2891832739114761e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.3059470802545547e-06
4,TVAE,10-5,1.2668315321207047e-06
4,TVAE,10-5,1.300126314163208e-06
4,TVAE,10-5,1.253793016076088e-06
4,TVAE,10-5,1.3131648302078247e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.251930370926857e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.4528632164001465e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2440141290426254e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2491364032030106e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2801028788089752e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.292908564209938e-06
4,TVAE,10-5,1.4298129826784134e-06
4,TVAE,10-5,1.3110693544149399e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2761447578668594e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.4239922165870667e-06
4,TVAE,10-5,1.292908564209938e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.2761447578668594e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.2801028788089752e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.3469252735376358e-06
4,TVAE,10-5,1.2549571692943573e-06
4,TVAE,10-5,1.3061799108982086e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.326901838183403e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.2898817658424377e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.2991949915885925e-06
4,TVAE,10-5,1.2600794434547424e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.4419201761484146e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.308973878622055e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.2621749192476273e-06
4,TVAE,10-5,3.0209776014089584e-06
4,TVAE,10-5,1.401873305439949e-06
4,TVAE,10-5,1.2980308383703232e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2880191206932068e-06
4,TVAE,10-5,1.250067725777626e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2631062418222427e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.4500692486763e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2470409274101257e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2360978871583939e-06
4,TVAE,10-5,4.081055521965027e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.3029202818870544e-06
4,TVAE,10-5,1.2600794434547424e-06
4,TVAE,10-5,1.427019014954567e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.3110693544149399e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.3441313058137894e-06
4,TVAE,10-5,1.2652017176151276e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.307111233472824e-06
4,TVAE,10-5,1.2631062418222427e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2791715562343597e-06
4,TVAE,10-5,1.300126314163208e-06
4,TVAE,10-5,1.4649704098701477e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.285923644900322e-06
4,TVAE,10-5,1.2631062418222427e-06
4,TVAE,10-5,1.2808013707399368e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2558884918689728e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.266133040189743e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.2761447578668594e-06
4,TVAE,10-5,1.2652017176151276e-06
4,TVAE,10-5,1.2798700481653214e-06
4,TVAE,10-5,1.4209654182195663e-06
4,TVAE,10-5,1.4421530067920685e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2479722499847412e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.261010766029358e-06
4,TVAE,10-5,1.2980308383703232e-06
4,TVAE,10-5,1.2437812983989716e-06
4,TVAE,10-5,1.261010766029358e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.285923644900322e-06
4,TVAE,10-5,1.244945451617241e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.2631062418222427e-06
4,TVAE,10-5,1.2360978871583939e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.261010766029358e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.2600794434547424e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.434003934264183e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.426786184310913e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.3008248060941696e-06
4,TVAE,10-5,1.2870877981185913e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.258915290236473e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.3171229511499405e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.2968666851520538e-06
4,TVAE,10-5,1.4218967407941818e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.2880191206932068e-06
4,TVAE,10-5,1.2628734111785889e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.301988959312439e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.3010576367378235e-06
4,TVAE,10-5,1.2600794434547424e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2868549674749374e-06
4,TVAE,10-5,1.266133040189743e-06
4,TVAE,10-5,1.3029202818870544e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2991949915885925e-06
4,TVAE,10-5,1.261010766029358e-06
4,TVAE,10-5,1.3201497495174408e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,2.8051435947418213e-06
4,TVAE,10-5,1.3990793377161026e-06
4,TVAE,10-5,1.2598466128110886e-06
4,TVAE,10-5,1.4381948858499527e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.24308280646801e-06
4,TVAE,10-5,1.3059470802545547e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.2791715562343597e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.2700911611318588e-06
4,TVAE,10-5,1.2461096048355103e-06
4,TVAE,10-5,1.3010576367378235e-06
4,TVAE,10-5,1.2419186532497406e-06
4,TVAE,10-5,1.307111233472824e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2549571692943573e-06
4,TVAE,10-5,1.2668315321207047e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.4549586921930313e-06
4,TVAE,10-5,1.3748649507761002e-06
4,TVAE,10-5,1.3101380318403244e-06
4,TVAE,10-5,1.2598466128110886e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.2759119272232056e-06
4,TVAE,10-5,1.2621749192476273e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2419186532497406e-06
4,TVAE,10-5,1.2759119272232056e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.2810342013835907e-06
4,TVAE,10-5,1.2360978871583939e-06
4,TVAE,10-5,1.293141394853592e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2691598385572433e-06
4,TVAE,10-5,1.2700911611318588e-06
4,TVAE,10-5,1.2440141290426254e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.4950055629014969e-06
4,TVAE,10-5,1.352047547698021e-06
4,TVAE,10-5,1.3739336282014847e-06
4,TVAE,10-5,1.2628734111785889e-06
4,TVAE,10-5,1.3120006769895554e-06
4,TVAE,10-5,1.2491364032030106e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.318054273724556e-06
4,TVAE,10-5,1.2798700481653214e-06
4,TVAE,10-5,1.3010576367378235e-06
4,TVAE,10-5,1.2479722499847412e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2419186532497406e-06
4,TVAE,10-5,1.2638047337532043e-06
4,TVAE,10-5,1.2509990483522415e-06
4,TVAE,10-5,1.2868549674749374e-06
4,TVAE,10-5,1.2558884918689728e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.2652017176151276e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2619420886039734e-06
4,TVAE,10-5,1.2938398867845535e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.4051329344511032e-06
4,TVAE,10-5,1.2700911611318588e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2759119272232056e-06
4,TVAE,10-5,1.3059470802545547e-06
4,TVAE,10-5,1.2561213225126266e-06
4,TVAE,10-5,1.2738164514303207e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.3120006769895554e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2458767741918564e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.250067725777626e-06
4,TVAE,10-5,1.2721866369247437e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.2989621609449387e-06
4,TVAE,10-5,1.41095370054245e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2638047337532043e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2509990483522415e-06
4,TVAE,10-5,1.4279503375291824e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2868549674749374e-06
4,TVAE,10-5,1.2421514838933945e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2628734111785889e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2619420886039734e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2370292097330093e-06
4,TVAE,10-5,1.3080425560474396e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2570526450872421e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2640375643968582e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.244945451617241e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2528616935014725e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.4170072972774506e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2419186532497406e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2621749192476273e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.2400560081005096e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.2398231774568558e-06
4,TVAE,10-5,1.3168901205062866e-06
4,TVAE,10-5,2.7569476515054703e-06
4,TVAE,10-5,1.3872049748897552e-06
4,TVAE,10-5,1.28219835460186e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.242849975824356e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.2468080967664719e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2479722499847412e-06
4,TVAE,10-5,1.269858330488205e-06
4,TVAE,10-5,1.250067725777626e-06
4,TVAE,10-5,1.2880191206932068e-06
4,TVAE,10-5,1.4309771358966827e-06
4,TVAE,10-5,1.2628734111785889e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.2470409274101257e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.2530945241451263e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2579839676618576e-06
4,TVAE,10-5,1.2810342013835907e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.2600794434547424e-06
4,TVAE,10-5,1.2710224837064743e-06
4,TVAE,10-5,1.4239922165870667e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.28219835460186e-06
4,TVAE,10-5,1.258915290236473e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2691598385572433e-06
4,TVAE,10-5,1.284060999751091e-06
4,TVAE,10-5,1.2759119272232056e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2631062418222427e-06
4,TVAE,10-5,1.285923644900322e-06
4,TVAE,10-5,1.4558900147676468e-06
4,TVAE,10-5,1.2801028788089752e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2388918548822403e-06
4,TVAE,10-5,1.2808013707399368e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.2570526450872421e-06
4,TVAE,10-5,1.2989621609449387e-06
4,TVAE,10-5,1.2668315321207047e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.2570526450872421e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.301988959312439e-06
4,TVAE,10-5,1.259148120880127e-06
4,TVAE,10-5,1.3101380318403244e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.3047829270362854e-06
4,TVAE,10-5,1.4379620552062988e-06
4,TVAE,10-5,1.2649688869714737e-06
4,TVAE,10-5,1.3080425560474396e-06
4,TVAE,10-5,1.259148120880127e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.276843249797821e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.2558884918689728e-06
4,TVAE,10-5,1.2880191206932068e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.3080425560474396e-06
4,TVAE,10-5,1.2619420886039734e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2540258467197418e-06
4,TVAE,10-5,1.2780074030160904e-06
4,TVAE,10-5,1.2561213225126266e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2509990483522415e-06
4,TVAE,10-5,1.2689270079135895e-06
4,TVAE,10-5,1.2509990483522415e-06
4,TVAE,10-5,1.2740492820739746e-06
4,TVAE,10-5,1.259148120880127e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.393025740981102e-06
4,TVAE,10-5,1.2977980077266693e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.3110693544149399e-06
4,TVAE,10-5,1.3899989426136017e-06
4,TVAE,10-5,1.2810342013835907e-06
4,TVAE,10-5,1.267995685338974e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2961681932210922e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.2728851288557053e-06
4,TVAE,10-5,1.2989621609449387e-06
4,TVAE,10-5,1.285923644900322e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.3101380318403244e-06
4,TVAE,10-5,1.292908564209938e-06
4,TVAE,10-5,1.3040844351053238e-06
4,TVAE,10-5,1.4579854905605316e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2659002095460892e-06
4,TVAE,10-5,1.2880191206932068e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2889504432678223e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.2670643627643585e-06
4,TVAE,10-5,1.2968666851520538e-06
4,TVAE,10-5,1.2898817658424377e-06
4,TVAE,10-5,1.3059470802545547e-06
4,TVAE,10-5,1.2849923223257065e-06
4,TVAE,10-5,1.276843249797821e-06
4,TVAE,10-5,1.2901145964860916e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.2891832739114761e-06
4,TVAE,10-5,1.3140961527824402e-06
4,TVAE,10-5,1.2789387255907059e-06
4,TVAE,10-5,1.2798700481653214e-06
4,TVAE,10-5,1.3881362974643707e-06
4,TVAE,10-5,2.967892214655876e-06
4,TVAE,10-5,1.4549586921930313e-06
4,TVAE,10-5,1.3229437172412872e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.291045919060707e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.2759119272232056e-06
4,TVAE,10-5,1.3120006769895554e-06
4,TVAE,10-5,1.318054273724556e-06
4,TVAE,10-5,1.2959353625774384e-06
4,TVAE,10-5,1.307111233472824e-06
4,TVAE,10-5,1.3050157576799393e-06
4,TVAE,10-5,1.3029202818870544e-06
4,TVAE,10-5,1.2919772416353226e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.3380777090787888e-06
4,TVAE,10-5,1.2819655239582062e-06
4,TVAE,10-5,1.2968666851520538e-06
4,TVAE,10-5,1.2998934835195541e-06
4,TVAE,10-5,1.2970995157957077e-06
4,TVAE,10-5,1.27498060464859e-06
4,TVAE,10-5,1.2940727174282074e-06
4,TVAE,10-5,1.434003934264183e-06
4,TVAE,10-5,1.443084329366684e-06
4,TVAE,10-5,1.2968666851520538e-06
4,TVAE,10-5,1.2922100722789764e-06
4,TVAE,10-5,1.277076080441475e-06
4,TVAE,10-5,1.2731179594993591e-06
4,TVAE,10-5,1.2950040400028229e-06
4,TVAE,10-5,1.2828968465328217e-06
4,TVAE,10-5,1.2810342013835907e-06
4,TVAE,10-5,1.2719538062810898e-06
4,TVAE,10-5,1.292908564209938e-06
5,TVAE,10-5,5.688052624464035e-07
5,TVAE,10-5,2.1909363567829132e-07
5,TVAE,10-5,2.130400389432907e-07
5,TVAE,10-5,2.0884908735752106e-07
5,TVAE,10-5,2.039596438407898e-07
5,TVAE,10-5,1.748558133840561e-07
5,TVAE,10-5,1.7206184566020966e-07
5,TVAE,10-5,1.83936208486557e-07
5,TVAE,10-5,2.009328454732895e-07
5,TVAE,10-5,1.8510036170482635e-07
5,TVAE,10-5,1.7299316823482513e-07
5,TVAE,10-5,1.8998980522155762e-07
5,TVAE,10-5,1.8114224076271057e-07
5,TVAE,10-5,1.7811544239521027e-07
5,TVAE,10-5,1.7695128917694092e-07
5,TVAE,10-5,1.7508864402770996e-07
5,TVAE,10-5,1.748558133840561e-07
5,TVAE,10-5,1.7601996660232544e-07
5,TVAE,10-5,1.7601996660232544e-07
5,TVAE,10-5,1.9278377294540405e-07
5,TVAE,10-5,1.748558133840561e-07
5,TVAE,10-5,1.7695128917694092e-07
5,TVAE,10-5,1.778826117515564e-07
5,TVAE,10-5,1.7601996660232544e-07
5,TVAE,10-5,1.909211277961731e-07
5,TVAE,10-5,1.8998980522155762e-07
5,TVAE,10-5,1.739244908094406e-07
